MLS Number,Street Number,Street Name,Street Suffix,City/Location,Zip Code,County,List Price,Subdivision,Market Area,School District,School Elementary,School Middle,School High,Building SqFt,Price Sq Ft List,Year Built,Bedrooms,Baths Full,Baths Half,Baths Total,Stories,DOM,CDOM
10663308,5726,Rucio,Lane,Houston,77092,Harris,"$440,000 ",Rio,Northwest Houston,27 - Houston,WAINWRIGHT ELEMENTARY SCHOOL,CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,2240,$196.43 ,2023,3,3,1,3.1,2,61,193
44428767,6623,Knox ST,Street,Houston,77091,Harris,"$357,700 ",Highland Heights,Northwest Houston,27 - Houston,WESLEY ELEMENTARY SCHOOL,WILLIAMS MIDDLE SCHOOL,WASHINGTON HIGH SCHOOL,1943,$184.10 ,2022,3,2,1,2.1,2,106,106
94706364,6615,Knox ST,Street,Houston,77091,Harris,"$357,700 ",Highland Heights,Northwest Houston,27 - Houston,WESLEY ELEMENTARY SCHOOL,WILLIAMS MIDDLE SCHOOL,WASHINGTON HIGH SCHOOL,1943,$184.10 ,2022,3,2,1,2.1,2,104,284
54560033,6604,Radcliffe,Street,Houston,77091,Harris,"$370,000 ",Highland Heights,Northwest Houston,27 - Houston,WESLEY ELEMENTARY SCHOOL,WILLIAMS MIDDLE SCHOOL,WASHINGTON HIGH SCHOOL,2091,$176.95 ,2022,3,2,1,2.1,2,124,124
17660391,3549,Dreyfus,Street,Houston,77021,Harris,"$364,900 ",South End Sunnyside U/R,University Area,27 - Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1882,$193.89 ,2023,3,2,1,2.1,2,40,94
54932164,3509,Goodhope,,Houston,77021,Harris,"$369,000 ",Goodhope Street Homes,University Area,27 - Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1893,$194.93 ,2023,3,2,1,2.1,2,0,0
80360652,3837,Mainer,Street,Houston,77021,Harris,"$374,000 ",MAINER VILLAS,University Area,27 - Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1886,$198.30 ,2023,3,2,1,2.1,2,96,242
66618909,3610,Mount Pleasant,Street,Houston,77021,Harris,"$379,000 ",Mount Pleasant Sq,University Area,27 - Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,2016,$188.00 ,2023,3,2,1,2.1,2,32,127
18002624,3608,Amos,Street,Houston,77021,Harris,"$379,500 ",AMOS ESTATES,University Area,27 - Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1794,$211.54 ,2023,3,3,1,3.1,3,2,89
25248169,3405,Rebecca,Street,Houston,77021,Harris,"$385,000 ",South Union Sec 02,University Area,27 - Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1852,$207.88 ,2021,4,2,1,2.1,1,71,267
59338847,3403,Rebecca,Street,Houston,77021,Harris,"$385,000 ",South Union Sec 02,University Area,27 - Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1852,$207.88 ,2021,4,2,1,2.1,1,71,366
25647270,3531,Corder,Street,Houston,77021,Harris,"$450,000 ",CORDER EMINENT HOMES,University Area,27 - Houston,WHIDBY ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,2000,$225.00 ,2023,3,3,1,3.1,4,20,20
20866815,18407,Windy Knoll,Way,Houston,77084,Harris,"$356,230 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,1869,$190.60 ,2023,3,2,1,2.1,1,69,69
56716005,18519,Windy Knoll,Way,Houston,77084,Harris,"$359,905 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,1869,$192.57 ,2023,3,2,1,2.1,1,83,83
98591274,18327,Gardens End,Lane,Houston,77084,Harris,"$369,500 ",Grand Oaks Sec 8,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,2048,$180.42 ,2021,3,2,0,2,1,69,69
96521307,18411,Windy Knoll,Way,Houston,77084,Harris,"$392,078 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,2394,$163.78 ,2023,3,2,1,2.1,1,32,32
17262708,18502,Windy Knoll Way,,Houston,77084,Harris,"$400,000 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,2394,$167.08 ,2023,3,2,1,2.1,1,110,110
25038954,18423,Windy Knoll Way,,Houston,77084,Harris,"$405,525 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,2470,$164.18 ,2023,4,2,1,2.1,2,20,20
42995538,18434,Windy Knoll Way,,Houston,77084,Harris,"$410,850 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,2657,$154.63 ,2023,4,3,0,3,2,105,105
80734244,18522,Windy Knoll,Way,Houston,77084,Harris,"$417,575 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,2785,$149.94 ,2023,4,2,1,2.1,2,69,69
66101265,18415,Windy Knoll Way,,Houston,77084,Harris,"$418,955 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,2767,$151.41 ,2023,4,3,1,3.1,2,32,32
30179090,18419,Windy Knoll,Way,Houston,77084,Harris,"$421,425 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,2785,$151.32 ,2023,4,2,1,2.1,2,20,20
53104796,18438,Windy Knoll Way,,Houston,77084,Harris,"$427,945 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,2785,$153.66 ,2023,4,2,1,2.1,2,106,106
22504171,18510,Windy Knoll Way,,Houston,77084,Harris,"$435,550 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,2767,$157.41 ,2023,4,3,1,3.1,2,91,91
83223494,18506,Windy Knoll Way,,Houston,77084,Harris,"$444,985 ",Grand Oaks,Bear Creek South,13 - Cypress-Fairbanks,WILSON ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),WATKINS MIDDLE SCHOOL,CYPRESS LAKES HIGH SCHOOL,2831,$157.18 ,2023,4,3,1,3.1,2,110,110
14626361,4749,Wilmington,Street,Houston,77033,Harris,"$359,900 ",Sunnyside Gardens,Medical Center South,27 - Houston,WOODSON ELEMENTARY SCHOOL,THOMAS MIDDLE SCHOOL,STERLING HIGH SCHOOL (HOUSTON),2470,$145.71 ,2023,4,3,1,3.1,3,152,152
19397508,4515,Teton,Street,Houston,77051,Harris,"$350,000 ",Teton  Villas,Medical Center South,27 - Houston,YOUNG ELEMENTARY SCHOOL (HOUSTON),ATTUCKS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,1998,$175.18 ,2023,3,2,1,2.1,2,50,50
89537273,3437,Shelby,Circle,Houston,77051,Harris,"$359,000 ",Sunnyside,Medical Center South,27 - Houston,YOUNG ELEMENTARY SCHOOL (HOUSTON),ATTUCKS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,2303,$155.88 ,2023,5,2,1,2.1,2,15,15
44410403,9134,Brandon,Street,Houston,77051,Harris,"$360,000 ",BOYD ESTATE AT BRANDON,Medical Center South,27 - Houston,YOUNG ELEMENTARY SCHOOL (HOUSTON),ATTUCKS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,2743,$131.24 ,2022,4,3,1,3.1,2,86,86
53209365,8102,Scott,Street,Houston,77051,Harris,"$400,000 ",Sunnyside Place,Medical Center South,27 - Houston,YOUNG ELEMENTARY SCHOOL (HOUSTON),ATTUCKS MIDDLE SCHOOL,WORTHING HIGH SCHOOL,2398,$166.81 ,2023,3,2,1,2.1,2,104,104
